time,E-BGM,E-BVW,E-BWK,E-BSL,E-BMR,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MVL,E-MEE,E-OZN,E-OHK,E-RIL,E-SMH,E-TIL,E-VVL,E-VHZ,E-WTR,E-WEW,E-WES,E-ZYV,E-ZWO,E-BRK
2040-12-10 18:00:00,0.9604,0,0,0,0,0,0,0.9604,0.9604,0.9604,0,0.9604,0,0,0,0.9604,0.9604,0.9604,0,0.9604,0,0.9604,0,0,0,0.9604,0,0,0.9604,0,0.9604,0,0
2040-12-10 19:00:00,0.9633,0,0,0,0,0,0,0.9633,0.9633,0.9633,0,0.9633,0,0,0,0.9633,0.9633,0.9633,0,0.9633,0,0.9633,0,0,0,0.9633,0,0,0.9633,0,0.9633,0,0
2040-12-10 20:00:00,0.9649,0,0,0,0,0,0,0.9649,0.9649,0.9649,0,0.9649,0,0,0,0.9649,0.9649,0.9649,0,0.9649,0,0.9649,0,0,0,0.9649,0,0,0.9649,0,0.9649,0,0
2040-12-10 21:00:00,0.964,0,0,0,0,0,0,0.964,0.964,0.964,0,0.964,0,0,0,0.964,0.964,0.964,0,0.964,0,0.964,0,0,0,0.964,0,0,0.964,0,0.964,0,0
2040-12-10 22:00:00,0.9626,0,0,0,0,0,0,0.9626,0.9626,0.9626,0,0.9626,0,0,0,0.9626,0.9626,0.9626,0,0.9626,0,0.9626,0,0,0,0.9626,0,0,0.9626,0,0.9626,0,0
2040-12-10 23:00:00,0.9493,0,0,0,0,0,0,0.9493,0.9493,0.9493,0,0.9493,0,0,0,0.9493,0.9493,0.9493,0,0.9493,0,0.9493,0,0,0,0.9493,0,0,0.9493,0,0.9493,0,0
2040-12-11 00:00:00,0.8921,0,0,0,0,0,0,0.8921,0.8921,0.8921,0,0.8921,0,0,0,0.8921,0.8921,0.8921,0,0.8921,0,0.8921,0,0,0,0.8921,0,0,0.8921,0,0.8921,0,0
2040-12-11 01:00:00,0.74,0,0,0,0,0,0,0.74,0.74,0.74,0,0.74,0,0,0,0.74,0.74,0.74,0,0.74,0,0.74,0,0,0,0.74,0,0,0.74,0,0.74,0,0
2040-12-11 02:00:00,0.565,0,0,0,0,0,0,0.565,0.565,0.565,0,0.565,0,0,0,0.565,0.565,0.565,0,0.565,0,0.565,0,0,0,0.565,0,0,0.565,0,0.565,0,0
2040-12-11 03:00:00,0.3862,0,0,0,0,0,0,0.3862,0.3862,0.3862,0,0.3862,0,0,0,0.3862,0.3862,0.3862,0,0.3862,0,0.3862,0,0,0,0.3862,0,0,0.3862,0,0.3862,0,0
2040-12-11 04:00:00,0.3009,0,0,0,0,0,0,0.3009,0.3009,0.3009,0,0.3009,0,0,0,0.3009,0.3009,0.3009,0,0.3009,0,0.3009,0,0,0,0.3009,0,0,0.3009,0,0.3009,0,0
2040-12-11 05:00:00,0.2718,0,0,0,0,0,0,0.2718,0.2718,0.2718,0,0.2718,0,0,0,0.2718,0.2718,0.2718,0,0.2718,0,0.2718,0,0,0,0.2718,0,0,0.2718,0,0.2718,0,0
2040-12-11 06:00:00,0.2377,0,0,0,0,0,0,0.2377,0.2377,0.2377,0,0.2377,0,0,0,0.2377,0.2377,0.2377,0,0.2377,0,0.2377,0,0,0,0.2377,0,0,0.2377,0,0.2377,0,0
2040-12-11 07:00:00,0.2145,0,0,0,0,0,0,0.2145,0.2145,0.2145,0,0.2145,0,0,0,0.2145,0.2145,0.2145,0,0.2145,0,0.2145,0,0,0,0.2145,0,0,0.2145,0,0.2145,0,0
2040-12-11 08:00:00,0.1938,0,0,0,0,0,0,0.1938,0.1938,0.1938,0,0.1938,0,0,0,0.1938,0.1938,0.1938,0,0.1938,0,0.1938,0,0,0,0.1938,0,0,0.1938,0,0.1938,0,0
2040-12-11 09:00:00,0.1874,0,0,0,0,0,0,0.1874,0.1874,0.1874,0,0.1874,0,0,0,0.1874,0.1874,0.1874,0,0.1874,0,0.1874,0,0,0,0.1874,0,0,0.1874,0,0.1874,0,0
2040-12-11 10:00:00,0.1815,0,0,0,0,0,0,0.1815,0.1815,0.1815,0,0.1815,0,0,0,0.1815,0.1815,0.1815,0,0.1815,0,0.1815,0,0,0,0.1815,0,0,0.1815,0,0.1815,0,0
2040-12-11 11:00:00,0.1885,0,0,0,0,0,0,0.1885,0.1885,0.1885,0,0.1885,0,0,0,0.1885,0.1885,0.1885,0,0.1885,0,0.1885,0,0,0,0.1885,0,0,0.1885,0,0.1885,0,0
2040-12-11 12:00:00,0.199,0,0,0,0,0,0,0.199,0.199,0.199,0,0.199,0,0,0,0.199,0.199,0.199,0,0.199,0,0.199,0,0,0,0.199,0,0,0.199,0,0.199,0,0
2040-12-11 13:00:00,0.2086,0,0,0,0,0,0,0.2086,0.2086,0.2086,0,0.2086,0,0,0,0.2086,0.2086,0.2086,0,0.2086,0,0.2086,0,0,0,0.2086,0,0,0.2086,0,0.2086,0,0
2040-12-11 14:00:00,0.2416,0,0,0,0,0,0,0.2416,0.2416,0.2416,0,0.2416,0,0,0,0.2416,0.2416,0.2416,0,0.2416,0,0.2416,0,0,0,0.2416,0,0,0.2416,0,0.2416,0,0
2040-12-11 15:00:00,0.2846,0,0,0,0,0,0,0.2846,0.2846,0.2846,0,0.2846,0,0,0,0.2846,0.2846,0.2846,0,0.2846,0,0.2846,0,0,0,0.2846,0,0,0.2846,0,0.2846,0,0
2040-12-11 16:00:00,0.302,0,0,0,0,0,0,0.302,0.302,0.302,0,0.302,0,0,0,0.302,0.302,0.302,0,0.302,0,0.302,0,0,0,0.302,0,0,0.302,0,0.302,0,0
2040-12-11 17:00:00,0.2948,0,0,0,0,0,0,0.2948,0.2948,0.2948,0,0.2948,0,0,0,0.2948,0.2948,0.2948,0,0.2948,0,0.2948,0,0,0,0.2948,0,0,0.2948,0,0.2948,0,0
2040-12-11 18:00:00,0.3034,0,0,0,0,0,0,0.3034,0.3034,0.3034,0,0.3034,0,0,0,0.3034,0.3034,0.3034,0,0.3034,0,0.3034,0,0,0,0.3034,0,0,0.3034,0,0.3034,0,0
2040-12-11 19:00:00,0.3327,0,0,0,0,0,0,0.3327,0.3327,0.3327,0,0.3327,0,0,0,0.3327,0.3327,0.3327,0,0.3327,0,0.3327,0,0,0,0.3327,0,0,0.3327,0,0.3327,0,0
2040-12-11 20:00:00,0.3529,0,0,0,0,0,0,0.3529,0.3529,0.3529,0,0.3529,0,0,0,0.3529,0.3529,0.3529,0,0.3529,0,0.3529,0,0,0,0.3529,0,0,0.3529,0,0.3529,0,0
2040-12-11 21:00:00,0.3696,0,0,0,0,0,0,0.3696,0.3696,0.3696,0,0.3696,0,0,0,0.3696,0.3696,0.3696,0,0.3696,0,0.3696,0,0,0,0.3696,0,0,0.3696,0,0.3696,0,0
2040-12-11 22:00:00,0.3452,0,0,0,0,0,0,0.3452,0.3452,0.3452,0,0.3452,0,0,0,0.3452,0.3452,0.3452,0,0.3452,0,0.3452,0,0,0,0.3452,0,0,0.3452,0,0.3452,0,0
2040-12-11 23:00:00,0.2829,0,0,0,0,0,0,0.2829,0.2829,0.2829,0,0.2829,0,0,0,0.2829,0.2829,0.2829,0,0.2829,0,0.2829,0,0,0,0.2829,0,0,0.2829,0,0.2829,0,0
2040-12-12 00:00:00,0.265,0,0,0,0,0,0,0.265,0.265,0.265,0,0.265,0,0,0,0.265,0.265,0.265,0,0.265,0,0.265,0,0,0,0.265,0,0,0.265,0,0.265,0,0
2040-12-12 01:00:00,0.2566,0,0,0,0,0,0,0.2566,0.2566,0.2566,0,0.2566,0,0,0,0.2566,0.2566,0.2566,0,0.2566,0,0.2566,0,0,0,0.2566,0,0,0.2566,0,0.2566,0,0
2040-12-12 02:00:00,0.2789,0,0,0,0,0,0,0.2789,0.2789,0.2789,0,0.2789,0,0,0,0.2789,0.2789,0.2789,0,0.2789,0,0.2789,0,0,0,0.2789,0,0,0.2789,0,0.2789,0,0
2040-12-12 03:00:00,0.2986,0,0,0,0,0,0,0.2986,0.2986,0.2986,0,0.2986,0,0,0,0.2986,0.2986,0.2986,0,0.2986,0,0.2986,0,0,0,0.2986,0,0,0.2986,0,0.2986,0,0
2040-12-12 04:00:00,0.2989,0,0,0,0,0,0,0.2989,0.2989,0.2989,0,0.2989,0,0,0,0.2989,0.2989,0.2989,0,0.2989,0,0.2989,0,0,0,0.2989,0,0,0.2989,0,0.2989,0,0
2040-12-12 05:00:00,0.2961,0,0,0,0,0,0,0.2961,0.2961,0.2961,0,0.2961,0,0,0,0.2961,0.2961,0.2961,0,0.2961,0,0.2961,0,0,0,0.2961,0,0,0.2961,0,0.2961,0,0
2040-12-12 06:00:00,0.2989,0,0,0,0,0,0,0.2989,0.2989,0.2989,0,0.2989,0,0,0,0.2989,0.2989,0.2989,0,0.2989,0,0.2989,0,0,0,0.2989,0,0,0.2989,0,0.2989,0,0
2040-12-12 07:00:00,0.3299,0,0,0,0,0,0,0.3299,0.3299,0.3299,0,0.3299,0,0,0,0.3299,0.3299,0.3299,0,0.3299,0,0.3299,0,0,0,0.3299,0,0,0.3299,0,0.3299,0,0
2040-12-12 08:00:00,0.3784,0,0,0,0,0,0,0.3784,0.3784,0.3784,0,0.3784,0,0,0,0.3784,0.3784,0.3784,0,0.3784,0,0.3784,0,0,0,0.3784,0,0,0.3784,0,0.3784,0,0
2040-12-12 09:00:00,0.393,0,0,0,0,0,0,0.393,0.393,0.393,0,0.393,0,0,0,0.393,0.393,0.393,0,0.393,0,0.393,0,0,0,0.393,0,0,0.393,0,0.393,0,0
2040-12-12 10:00:00,0.4346,0,0,0,0,0,0,0.4346,0.4346,0.4346,0,0.4346,0,0,0,0.4346,0.4346,0.4346,0,0.4346,0,0.4346,0,0,0,0.4346,0,0,0.4346,0,0.4346,0,0
2040-12-12 11:00:00,0.5356,0,0,0,0,0,0,0.5356,0.5356,0.5356,0,0.5356,0,0,0,0.5356,0.5356,0.5356,0,0.5356,0,0.5356,0,0,0,0.5356,0,0,0.5356,0,0.5356,0,0
2040-12-12 12:00:00,0.6057,0,0,0,0,0,0,0.6057,0.6057,0.6057,0,0.6057,0,0,0,0.6057,0.6057,0.6057,0,0.6057,0,0.6057,0,0,0,0.6057,0,0,0.6057,0,0.6057,0,0
2040-12-12 13:00:00,0.6471,0,0,0,0,0,0,0.6471,0.6471,0.6471,0,0.6471,0,0,0,0.6471,0.6471,0.6471,0,0.6471,0,0.6471,0,0,0,0.6471,0,0,0.6471,0,0.6471,0,0
2040-12-12 14:00:00,0.6982,0,0,0,0,0,0,0.6982,0.6982,0.6982,0,0.6982,0,0,0,0.6982,0.6982,0.6982,0,0.6982,0,0.6982,0,0,0,0.6982,0,0,0.6982,0,0.6982,0,0
2040-12-12 15:00:00,0.7678,0,0,0,0,0,0,0.7678,0.7678,0.7678,0,0.7678,0,0,0,0.7678,0.7678,0.7678,0,0.7678,0,0.7678,0,0,0,0.7678,0,0,0.7678,0,0.7678,0,0
2040-12-12 16:00:00,0.8287,0,0,0,0,0,0,0.8287,0.8287,0.8287,0,0.8287,0,0,0,0.8287,0.8287,0.8287,0,0.8287,0,0.8287,0,0,0,0.8287,0,0,0.8287,0,0.8287,0,0
2040-12-12 17:00:00,0.865,0,0,0,0,0,0,0.865,0.865,0.865,0,0.865,0,0,0,0.865,0.865,0.865,0,0.865,0,0.865,0,0,0,0.865,0,0,0.865,0,0.865,0,0
2040-12-12 18:00:00,0.8798,0,0,0,0,0,0,0.8798,0.8798,0.8798,0,0.8798,0,0,0,0.8798,0.8798,0.8798,0,0.8798,0,0.8798,0,0,0,0.8798,0,0,0.8798,0,0.8798,0,0
2040-12-12 19:00:00,0.8848,0,0,0,0,0,0,0.8848,0.8848,0.8848,0,0.8848,0,0,0,0.8848,0.8848,0.8848,0,0.8848,0,0.8848,0,0,0,0.8848,0,0,0.8848,0,0.8848,0,0
2040-12-12 20:00:00,0.9019,0,0,0,0,0,0,0.9019,0.9019,0.9019,0,0.9019,0,0,0,0.9019,0.9019,0.9019,0,0.9019,0,0.9019,0,0,0,0.9019,0,0,0.9019,0,0.9019,0,0
2040-12-12 21:00:00,0.9096,0,0,0,0,0,0,0.9096,0.9096,0.9096,0,0.9096,0,0,0,0.9096,0.9096,0.9096,0,0.9096,0,0.9096,0,0,0,0.9096,0,0,0.9096,0,0.9096,0,0
2040-12-12 22:00:00,0.9182,0,0,0,0,0,0,0.9182,0.9182,0.9182,0,0.9182,0,0,0,0.9182,0.9182,0.9182,0,0.9182,0,0.9182,0,0,0,0.9182,0,0,0.9182,0,0.9182,0,0
2040-12-12 23:00:00,0.9118,0,0,0,0,0,0,0.9118,0.9118,0.9118,0,0.9118,0,0,0,0.9118,0.9118,0.9118,0,0.9118,0,0.9118,0,0,0,0.9118,0,0,0.9118,0,0.9118,0,0
2040-12-13 00:00:00,0.8857,0,0,0,0,0,0,0.8857,0.8857,0.8857,0,0.8857,0,0,0,0.8857,0.8857,0.8857,0,0.8857,0,0.8857,0,0,0,0.8857,0,0,0.8857,0,0.8857,0,0
2040-12-13 01:00:00,0.8365,0,0,0,0,0,0,0.8365,0.8365,0.8365,0,0.8365,0,0,0,0.8365,0.8365,0.8365,0,0.8365,0,0.8365,0,0,0,0.8365,0,0,0.8365,0,0.8365,0,0
2040-12-13 02:00:00,0.7386,0,0,0,0,0,0,0.7386,0.7386,0.7386,0,0.7386,0,0,0,0.7386,0.7386,0.7386,0,0.7386,0,0.7386,0,0,0,0.7386,0,0,0.7386,0,0.7386,0,0
2040-12-13 03:00:00,0.5775,0,0,0,0,0,0,0.5775,0.5775,0.5775,0,0.5775,0,0,0,0.5775,0.5775,0.5775,0,0.5775,0,0.5775,0,0,0,0.5775,0,0,0.5775,0,0.5775,0,0
2040-12-13 04:00:00,0.4778,0,0,0,0,0,0,0.4778,0.4778,0.4778,0,0.4778,0,0,0,0.4778,0.4778,0.4778,0,0.4778,0,0.4778,0,0,0,0.4778,0,0,0.4778,0,0.4778,0,0
2040-12-13 05:00:00,0.424,0,0,0,0,0,0,0.424,0.424,0.424,0,0.424,0,0,0,0.424,0.424,0.424,0,0.424,0,0.424,0,0,0,0.424,0,0,0.424,0,0.424,0,0
2040-12-13 06:00:00,0.3521,0,0,0,0,0,0,0.3521,0.3521,0.3521,0,0.3521,0,0,0,0.3521,0.3521,0.3521,0,0.3521,0,0.3521,0,0,0,0.3521,0,0,0.3521,0,0.3521,0,0
2040-12-13 07:00:00,0.2547,0,0,0,0,0,0,0.2547,0.2547,0.2547,0,0.2547,0,0,0,0.2547,0.2547,0.2547,0,0.2547,0,0.2547,0,0,0,0.2547,0,0,0.2547,0,0.2547,0,0
2040-12-13 08:00:00,0.1271,0,0,0,0,0,0,0.1271,0.1271,0.1271,0,0.1271,0,0,0,0.1271,0.1271,0.1271,0,0.1271,0,0.1271,0,0,0,0.1271,0,0,0.1271,0,0.1271,0,0
2040-12-13 09:00:00,0.0365,0,0,0,0,0,0,0.0365,0.0365,0.0365,0,0.0365,0,0,0,0.0365,0.0365,0.0365,0,0.0365,0,0.0365,0,0,0,0.0365,0,0,0.0365,0,0.0365,0,0
2040-12-13 10:00:00,0.0107,0,0,0,0,0,0,0.0107,0.0107,0.0107,0,0.0107,0,0,0,0.0107,0.0107,0.0107,0,0.0107,0,0.0107,0,0,0,0.0107,0,0,0.0107,0,0.0107,0,0
2040-12-13 11:00:00,0.0203,0,0,0,0,0,0,0.0203,0.0203,0.0203,0,0.0203,0,0,0,0.0203,0.0203,0.0203,0,0.0203,0,0.0203,0,0,0,0.0203,0,0,0.0203,0,0.0203,0,0
2040-12-13 12:00:00,0.0615,0,0,0,0,0,0,0.0615,0.0615,0.0615,0,0.0615,0,0,0,0.0615,0.0615,0.0615,0,0.0615,0,0.0615,0,0,0,0.0615,0,0,0.0615,0,0.0615,0,0
2040-12-13 13:00:00,0.1326,0,0,0,0,0,0,0.1326,0.1326,0.1326,0,0.1326,0,0,0,0.1326,0.1326,0.1326,0,0.1326,0,0.1326,0,0,0,0.1326,0,0,0.1326,0,0.1326,0,0
2040-12-13 14:00:00,0.2333,0,0,0,0,0,0,0.2333,0.2333,0.2333,0,0.2333,0,0,0,0.2333,0.2333,0.2333,0,0.2333,0,0.2333,0,0,0,0.2333,0,0,0.2333,0,0.2333,0,0
2040-12-13 15:00:00,0.3177,0,0,0,0,0,0,0.3177,0.3177,0.3177,0,0.3177,0,0,0,0.3177,0.3177,0.3177,0,0.3177,0,0.3177,0,0,0,0.3177,0,0,0.3177,0,0.3177,0,0
2040-12-13 16:00:00,0.3998,0,0,0,0,0,0,0.3998,0.3998,0.3998,0,0.3998,0,0,0,0.3998,0.3998,0.3998,0,0.3998,0,0.3998,0,0,0,0.3998,0,0,0.3998,0,0.3998,0,0
2040-12-13 17:00:00,0.4861,0,0,0,0,0,0,0.4861,0.4861,0.4861,0,0.4861,0,0,0,0.4861,0.4861,0.4861,0,0.4861,0,0.4861,0,0,0,0.4861,0,0,0.4861,0,0.4861,0,0
2040-12-13 18:00:00,0.5712,0,0,0,0,0,0,0.5712,0.5712,0.5712,0,0.5712,0,0,0,0.5712,0.5712,0.5712,0,0.5712,0,0.5712,0,0,0,0.5712,0,0,0.5712,0,0.5712,0,0
2040-12-13 19:00:00,0.6487,0,0,0,0,0,0,0.6487,0.6487,0.6487,0,0.6487,0,0,0,0.6487,0.6487,0.6487,0,0.6487,0,0.6487,0,0,0,0.6487,0,0,0.6487,0,0.6487,0,0
2040-12-13 20:00:00,0.7098,0,0,0,0,0,0,0.7098,0.7098,0.7098,0,0.7098,0,0,0,0.7098,0.7098,0.7098,0,0.7098,0,0.7098,0,0,0,0.7098,0,0,0.7098,0,0.7098,0,0
2040-12-13 21:00:00,0.723,0,0,0,0,0,0,0.723,0.723,0.723,0,0.723,0,0,0,0.723,0.723,0.723,0,0.723,0,0.723,0,0,0,0.723,0,0,0.723,0,0.723,0,0
2040-12-13 22:00:00,0.714,0,0,0,0,0,0,0.714,0.714,0.714,0,0.714,0,0,0,0.714,0.714,0.714,0,0.714,0,0.714,0,0,0,0.714,0,0,0.714,0,0.714,0,0
2040-12-13 23:00:00,0.6877,0,0,0,0,0,0,0.6877,0.6877,0.6877,0,0.6877,0,0,0,0.6877,0.6877,0.6877,0,0.6877,0,0.6877,0,0,0,0.6877,0,0,0.6877,0,0.6877,0,0
2040-12-14 00:00:00,0.6354,0,0,0,0,0,0,0.6354,0.6354,0.6354,0,0.6354,0,0,0,0.6354,0.6354,0.6354,0,0.6354,0,0.6354,0,0,0,0.6354,0,0,0.6354,0,0.6354,0,0
2040-12-14 01:00:00,0.5859,0,0,0,0,0,0,0.5859,0.5859,0.5859,0,0.5859,0,0,0,0.5859,0.5859,0.5859,0,0.5859,0,0.5859,0,0,0,0.5859,0,0,0.5859,0,0.5859,0,0
2040-12-14 02:00:00,0.541,0,0,0,0,0,0,0.541,0.541,0.541,0,0.541,0,0,0,0.541,0.541,0.541,0,0.541,0,0.541,0,0,0,0.541,0,0,0.541,0,0.541,0,0
2040-12-14 03:00:00,0.5393,0,0,0,0,0,0,0.5393,0.5393,0.5393,0,0.5393,0,0,0,0.5393,0.5393,0.5393,0,0.5393,0,0.5393,0,0,0,0.5393,0,0,0.5393,0,0.5393,0,0
2040-12-14 04:00:00,0.6283,0,0,0,0,0,0,0.6283,0.6283,0.6283,0,0.6283,0,0,0,0.6283,0.6283,0.6283,0,0.6283,0,0.6283,0,0,0,0.6283,0,0,0.6283,0,0.6283,0,0
2040-12-14 05:00:00,0.7402,0,0,0,0,0,0,0.7402,0.7402,0.7402,0,0.7402,0,0,0,0.7402,0.7402,0.7402,0,0.7402,0,0.7402,0,0,0,0.7402,0,0,0.7402,0,0.7402,0,0
2040-12-14 06:00:00,0.8398,0,0,0,0,0,0,0.8398,0.8398,0.8398,0,0.8398,0,0,0,0.8398,0.8398,0.8398,0,0.8398,0,0.8398,0,0,0,0.8398,0,0,0.8398,0,0.8398,0,0
2040-12-14 07:00:00,0.8898,0,0,0,0,0,0,0.8898,0.8898,0.8898,0,0.8898,0,0,0,0.8898,0.8898,0.8898,0,0.8898,0,0.8898,0,0,0,0.8898,0,0,0.8898,0,0.8898,0,0
2040-12-14 08:00:00,0.9152,0,0,0,0,0,0,0.9152,0.9152,0.9152,0,0.9152,0,0,0,0.9152,0.9152,0.9152,0,0.9152,0,0.9152,0,0,0,0.9152,0,0,0.9152,0,0.9152,0,0
2040-12-14 09:00:00,0.9326,0,0,0,0,0,0,0.9326,0.9326,0.9326,0,0.9326,0,0,0,0.9326,0.9326,0.9326,0,0.9326,0,0.9326,0,0,0,0.9326,0,0,0.9326,0,0.9326,0,0
2040-12-14 10:00:00,0.9327,0,0,0,0,0,0,0.9327,0.9327,0.9327,0,0.9327,0,0,0,0.9327,0.9327,0.9327,0,0.9327,0,0.9327,0,0,0,0.9327,0,0,0.9327,0,0.9327,0,0
2040-12-14 11:00:00,0.9354,0,0,0,0,0,0,0.9354,0.9354,0.9354,0,0.9354,0,0,0,0.9354,0.9354,0.9354,0,0.9354,0,0.9354,0,0,0,0.9354,0,0,0.9354,0,0.9354,0,0
2040-12-14 12:00:00,0.9391,0,0,0,0,0,0,0.9391,0.9391,0.9391,0,0.9391,0,0,0,0.9391,0.9391,0.9391,0,0.9391,0,0.9391,0,0,0,0.9391,0,0,0.9391,0,0.9391,0,0
2040-12-14 13:00:00,0.9336,0,0,0,0,0,0,0.9336,0.9336,0.9336,0,0.9336,0,0,0,0.9336,0.9336,0.9336,0,0.9336,0,0.9336,0,0,0,0.9336,0,0,0.9336,0,0.9336,0,0
2040-12-14 14:00:00,0.9154,0,0,0,0,0,0,0.9154,0.9154,0.9154,0,0.9154,0,0,0,0.9154,0.9154,0.9154,0,0.9154,0,0.9154,0,0,0,0.9154,0,0,0.9154,0,0.9154,0,0
2040-12-14 15:00:00,0.8956,0,0,0,0,0,0,0.8956,0.8956,0.8956,0,0.8956,0,0,0,0.8956,0.8956,0.8956,0,0.8956,0,0.8956,0,0,0,0.8956,0,0,0.8956,0,0.8956,0,0
2040-12-14 16:00:00,0.8947,0,0,0,0,0,0,0.8947,0.8947,0.8947,0,0.8947,0,0,0,0.8947,0.8947,0.8947,0,0.8947,0,0.8947,0,0,0,0.8947,0,0,0.8947,0,0.8947,0,0
2040-12-14 17:00:00,0.9035,0,0,0,0,0,0,0.9035,0.9035,0.9035,0,0.9035,0,0,0,0.9035,0.9035,0.9035,0,0.9035,0,0.9035,0,0,0,0.9035,0,0,0.9035,0,0.9035,0,0
2040-12-14 18:00:00,0.8988,0,0,0,0,0,0,0.8988,0.8988,0.8988,0,0.8988,0,0,0,0.8988,0.8988,0.8988,0,0.8988,0,0.8988,0,0,0,0.8988,0,0,0.8988,0,0.8988,0,0
2040-12-14 19:00:00,0.8555,0,0,0,0,0,0,0.8555,0.8555,0.8555,0,0.8555,0,0,0,0.8555,0.8555,0.8555,0,0.8555,0,0.8555,0,0,0,0.8555,0,0,0.8555,0,0.8555,0,0
2040-12-14 20:00:00,0.7666,0,0,0,0,0,0,0.7666,0.7666,0.7666,0,0.7666,0,0,0,0.7666,0.7666,0.7666,0,0.7666,0,0.7666,0,0,0,0.7666,0,0,0.7666,0,0.7666,0,0
2040-12-14 21:00:00,0.653,0,0,0,0,0,0,0.653,0.653,0.653,0,0.653,0,0,0,0.653,0.653,0.653,0,0.653,0,0.653,0,0,0,0.653,0,0,0.653,0,0.653,0,0
2040-12-14 22:00:00,0.584,0,0,0,0,0,0,0.584,0.584,0.584,0,0.584,0,0,0,0.584,0.584,0.584,0,0.584,0,0.584,0,0,0,0.584,0,0,0.584,0,0.584,0,0
2040-12-14 23:00:00,0.5523,0,0,0,0,0,0,0.5523,0.5523,0.5523,0,0.5523,0,0,0,0.5523,0.5523,0.5523,0,0.5523,0,0.5523,0,0,0,0.5523,0,0,0.5523,0,0.5523,0,0
2040-12-15 00:00:00,0.6097,0,0,0,0,0,0,0.6097,0.6097,0.6097,0,0.6097,0,0,0,0.6097,0.6097,0.6097,0,0.6097,0,0.6097,0,0,0,0.6097,0,0,0.6097,0,0.6097,0,0
2040-12-15 01:00:00,0.7515,0,0,0,0,0,0,0.7515,0.7515,0.7515,0,0.7515,0,0,0,0.7515,0.7515,0.7515,0,0.7515,0,0.7515,0,0,0,0.7515,0,0,0.7515,0,0.7515,0,0
2040-12-15 02:00:00,0.8657,0,0,0,0,0,0,0.8657,0.8657,0.8657,0,0.8657,0,0,0,0.8657,0.8657,0.8657,0,0.8657,0,0.8657,0,0,0,0.8657,0,0,0.8657,0,0.8657,0,0
2040-12-15 03:00:00,0.9141,0,0,0,0,0,0,0.9141,0.9141,0.9141,0,0.9141,0,0,0,0.9141,0.9141,0.9141,0,0.9141,0,0.9141,0,0,0,0.9141,0,0,0.9141,0,0.9141,0,0
2040-12-15 04:00:00,0.9453,0,0,0,0,0,0,0.9453,0.9453,0.9453,0,0.9453,0,0,0,0.9453,0.9453,0.9453,0,0.9453,0,0.9453,0,0,0,0.9453,0,0,0.9453,0,0.9453,0,0
2040-12-15 05:00:00,0.9693,0,0,0,0,0,0,0.9693,0.9693,0.9693,0,0.9693,0,0,0,0.9693,0.9693,0.9693,0,0.9693,0,0.9693,0,0,0,0.9693,0,0,0.9693,0,0.9693,0,0
2040-12-15 06:00:00,0.9736,0,0,0,0,0,0,0.9736,0.9736,0.9736,0,0.9736,0,0,0,0.9736,0.9736,0.9736,0,0.9736,0,0.9736,0,0,0,0.9736,0,0,0.9736,0,0.9736,0,0
2040-12-15 07:00:00,0.9727,0,0,0,0,0,0,0.9727,0.9727,0.9727,0,0.9727,0,0,0,0.9727,0.9727,0.9727,0,0.9727,0,0.9727,0,0,0,0.9727,0,0,0.9727,0,0.9727,0,0
2040-12-15 08:00:00,0.9641,0,0,0,0,0,0,0.9641,0.9641,0.9641,0,0.9641,0,0,0,0.9641,0.9641,0.9641,0,0.9641,0,0.9641,0,0,0,0.9641,0,0,0.9641,0,0.9641,0,0
2040-12-15 09:00:00,0.9407,0,0,0,0,0,0,0.9407,0.9407,0.9407,0,0.9407,0,0,0,0.9407,0.9407,0.9407,0,0.9407,0,0.9407,0,0,0,0.9407,0,0,0.9407,0,0.9407,0,0
2040-12-15 10:00:00,0.9207,0,0,0,0,0,0,0.9207,0.9207,0.9207,0,0.9207,0,0,0,0.9207,0.9207,0.9207,0,0.9207,0,0.9207,0,0,0,0.9207,0,0,0.9207,0,0.9207,0,0
2040-12-15 11:00:00,0.9201,0,0,0,0,0,0,0.9201,0.9201,0.9201,0,0.9201,0,0,0,0.9201,0.9201,0.9201,0,0.9201,0,0.9201,0,0,0,0.9201,0,0,0.9201,0,0.9201,0,0
2040-12-15 12:00:00,0.9187,0,0,0,0,0,0,0.9187,0.9187,0.9187,0,0.9187,0,0,0,0.9187,0.9187,0.9187,0,0.9187,0,0.9187,0,0,0,0.9187,0,0,0.9187,0,0.9187,0,0
2040-12-15 13:00:00,0.9019,0,0,0,0,0,0,0.9019,0.9019,0.9019,0,0.9019,0,0,0,0.9019,0.9019,0.9019,0,0.9019,0,0.9019,0,0,0,0.9019,0,0,0.9019,0,0.9019,0,0
2040-12-15 14:00:00,0.8648,0,0,0,0,0,0,0.8648,0.8648,0.8648,0,0.8648,0,0,0,0.8648,0.8648,0.8648,0,0.8648,0,0.8648,0,0,0,0.8648,0,0,0.8648,0,0.8648,0,0
2040-12-15 15:00:00,0.8119,0,0,0,0,0,0,0.8119,0.8119,0.8119,0,0.8119,0,0,0,0.8119,0.8119,0.8119,0,0.8119,0,0.8119,0,0,0,0.8119,0,0,0.8119,0,0.8119,0,0
